"","entrezgene_id","model_gene","ensembl_gene_id"
"1784",50614,50614.1,"ENSG00000288490"
"1785",50614,50614.1,"ENSG00000182870"
"1786",50617,50617.2,"ENSG00000105929"
"1787",50617,50617.1,"ENSG00000105929"
"1788",50617,50617.3,"ENSG00000105929"
"1789",50700,50700.1,"ENSG00000080511"
"1790",50808,50808.1,"ENSG00000147853"
"1791",50814,50814.1,"ENSG00000147383"
"1792",50940,50940.1,"ENSG00000128655"
"1793",50940,50940.1,"ENSG00000284741"
"1794",51004,51004.2,"ENSG00000119723"
"1795",51004,51004.1,"ENSG00000119723"
"1796",51005,51005.1,"ENSG00000162066"
"1797",51022,51022.1,"ENSG00000023572"
"1798",51022,51022.2,"ENSG00000023572"
"1799",51056,51056.1,"ENSG00000002549"
"1800",51071,51071.1,"ENSG00000023697"
"1801",51079,51079.1,"ENSG00000186010"
"1802",51086,51086.1,"ENSG00000116783"
"1803",51102,51102.1,"ENSG00000116353"
"1804",51109,51109.1,"ENSG00000072042"
"1805",51146,51146.1,"ENSG00000118017"
"1806",51166,51166.2,"ENSG00000109576"
"1807",51166,51166.1,"ENSG00000109576"
"1808",51179,51179.1,"ENSG00000116882"
"1809",51179,51179.2,"ENSG00000116882"
"1810",51181,51181.1,"ENSG00000169738"
"1811",51196,51196.1,"ENSG00000138193"
"1812",51205,51205.1,"ENSG00000162836"
"1813",51227,51227.3,"ENSG00000185808"
"1814",51227,51227.2,"ENSG00000185808"
"1815",51227,51227.1,"ENSG00000185808"
"1816",51251,51251.1,"ENSG00000122643"
"1817",51268,51268.1,"ENSG00000179761"
"1818",51292,51292.2,"ENSG00000284752"
"1819",51292,51292.2,"ENSG00000100938"
"1820",51292,51292.1,"ENSG00000284752"
"1821",51292,51292.1,"ENSG00000100938"
"1822",51292,51292.3,"ENSG00000284752"
"1823",51292,51292.3,"ENSG00000100938"
"1824",51296,51296.1,"ENSG00000110446"
"1825",51301,51301.1,"ENSG00000176928"
"1826",51302,51302.1,"ENSG00000146233"
"1827",51380,51380.1,"ENSG00000139631"
"1828",51382,51382.1,"ENSG00000100554"
"1829",51447,51447.6,"ENSG00000068745"
"1830",51447,51447.5,"ENSG00000068745"
"1831",51447,51447.3,"ENSG00000068745"
"1832",51447,51447.4,"ENSG00000068745"
"1833",51447,51447.1,"ENSG00000068745"
"1834",51447,51447.2,"ENSG00000068745"
"1835",51477,51477.1,"ENSG00000105655"
"1836",51478,51478.1,"ENSG00000132196"
"1837",51529,51529.1,"ENSG00000141552"
"1838",51540,51540.1,"ENSG00000132330"
"1839",51550,51550.1,"ENSG00000100865"
"1840",51557,51557.1,"ENSG00000146166"
"1841",51604,51604.1,"ENSG00000124155"
"1842",51606,51606.2,"ENSG00000047249"
"1843",51606,51606.1,"ENSG00000047249"
"1844",51606,51606.3,"ENSG00000047249"
"1845",51700,51700.1,"ENSG00000166394"
"1846",51703,51703.1,"ENSG00000197142"
"1847",51706,51706.1,"ENSG00000159348"
"1848",51727,51727.1,"ENSG00000162368"
"1849",51733,51733.1,"ENSG00000100024"
"1850",51805,51805.1,"ENSG00000132423"
"1851",51809,51809.1,"ENSG00000109586"
"1852",53343,53343.3,"ENSG00000170502"
"1853",53343,53343.2,"ENSG00000170502"
"1854",53343,53343.1,"ENSG00000170502"
"1855",53354,53354.3,"ENSG00000152782"
"1856",53354,53354.2,"ENSG00000152782"
"1857",53354,53354.1,"ENSG00000152782"
"1858",53630,53630.1,"ENSG00000135697"
"1859",53905,53905.2,"ENSG00000137857"
"1860",53905,53905.1,"ENSG00000137857"
"1861",53919,53919.1,"ENSG00000139155"
"1862",53947,53947.1,"ENSG00000128274"
"1863",54020,54020.1,"ENSG00000160190"
"1864",54187,54187.1,"ENSG00000095380"
"1865",54344,54344.2,"ENSG00000179085"
"1866",54344,54344.1,"ENSG00000179085"
"1867",54363,54363.1,"ENSG00000101323"
"1868",54407,54407.1,"ENSG00000134294"
"1869",54480,54480.1,"ENSG00000033100"
"1870",54490,54490.1,"ENSG00000135226"
"1871",54511,54511.1,"ENSG00000146151"
"1872",54539,54539.1,"ENSG00000147123"
"1873",54575,54575.1,"ENSG00000242515"
"1874",54576,54576.1,"ENSG00000242366"
"1875",54577,54577.1,"ENSG00000244122"
"1876",54578,54578.1,"ENSG00000167165"
"1877",54579,54579.1,"ENSG00000240224"
"1878",54600,54600.1,"ENSG00000241119"
"1879",54657,54657.1,"ENSG00000244474"
"1880",54658,54658.1,"ENSG00000241635"
"1881",54659,54659.1,"ENSG00000243135"
"1882",54675,54675.1,"ENSG00000088766"
"1883",54677,54677.1,"ENSG00000005469"
"1884",54682,54682.1,"ENSG00000281818"
"1885",54682,54682.1,"ENSG00000111261"
"1886",54716,54716.1,"ENSG00000163817"
"1887",54872,54872.1,"ENSG00000174227"
"1888",54898,54898.1,"ENSG00000197977"
"1889",54963,54963.1,"ENSG00000198276"
"1890",54965,54965.1,"ENSG00000163964"
"1891",54981,54981.1,"ENSG00000106733"
"1892",54995,54995.1,"ENSG00000151093"
"1893",55065,55065.1,"ENSG00000132517"
"1894",55089,55089.1,"ENSG00000139209"
"1895",55163,55163.1,"ENSG00000108439"
"1896",55191,55191.1,"ENSG00000172890"
"1897",55217,55217.1,"ENSG00000185973"
"1898",55224,55224.1,"ENSG00000143845"
"1899",55229,55229.1,"ENSG00000157881"
"1900",55229,55229.1,"ENSG00000273494"
"1901",55268,55268.1,"ENSG00000121310"
"1902",55276,55276.1,"ENSG00000169299"
"1903",55293,55293.1,"ENSG00000151116"
"1904",55301,55301.1,"ENSG00000152463"
"1905",55304,55304.1,"ENSG00000172296"
"1906",55312,55312.1,"ENSG00000135002"
"1907",55315,55315.1,"ENSG00000198246"
"1908",55326,55326.1,"ENSG00000155189"
"1909",55326,55326.1,"ENSG00000284980"
"1910",55343,55343.1,"ENSG00000181830"
"1911",55349,55349.1,"ENSG00000016391"
"1912",55350,55350.1,"ENSG00000093134"
"1913",55350,55350.3,"ENSG00000093134"
"1914",55350,55350.2,"ENSG00000093134"
"1915",55361,55361.1,"ENSG00000155252"
"1916",55454,55454.1,"ENSG00000169826"
"1917",55500,55500.1,"ENSG00000139163"
"1918",55501,55501.1,"ENSG00000136213"
"1919",55512,55512.1,"ENSG00000103056"
"1920",55512,55512.2,"ENSG00000103056"
"1921",55568,55568.2,"ENSG00000164574"
"1922",55568,55568.1,"ENSG00000164574"
"1923",55577,55577.1,"ENSG00000124357"
"1924",55586,55586.1,"ENSG00000100253"
"1925",55627,55627.1,"ENSG00000136699"
"1926",55650,55650.1,"ENSG00000060642"
"1927",55748,55748.1,"ENSG00000133313"
"1928",55790,55790.1,"ENSG00000147408"
"1929",55808,55808.1,"ENSG00000070526"
"1930",55811,55811.1,"ENSG00000143199"
"1931",55825,55825.1,"ENSG00000115425"
"1932",55902,55902.1,"ENSG00000131069"
"1933",55902,55902.2,"ENSG00000131069"
"1934",55907,55907.1,"ENSG00000111726"
"1935",55967,55967.1,"ENSG00000184752"
"1936",56052,56052.1,"ENSG00000033011"
"1937",56267,56267.1,"ENSG00000137944"
"1938",56301,56301.1,"ENSG00000130876"
"1939",56474,56474.1,"ENSG00000047230"
"1940",56548,56548.1,"ENSG00000147119"
"1941",56603,56603.1,"ENSG00000003137"
"1942",56606,56606.1,"ENSG00000109667"
"1943",56606,56606.2,"ENSG00000109667"
"1944",56623,56623.1,"ENSG00000148384"
"1945",56848,56848.1,"ENSG00000063176"
"1946",56894,56894.1,"ENSG00000160216"
"1947",56894,56894.2,"ENSG00000160216"
"1948",56895,56895.1,"ENSG00000026652"
"1949",56913,56913.1,"ENSG00000106392"
"1950",56922,56922.1,"ENSG00000078070"
"1951",56953,56953.1,"ENSG00000205309"
"1952",56954,56954.1,"ENSG00000114021"
"1953",56994,56994.1,"ENSG00000111666"
"1954",57026,57026.1,"ENSG00000241360"
"1955",57030,57030.1,"ENSG00000104888"
"1956",57084,57084.1,"ENSG00000091664"
"1957",57094,57094.1,"ENSG00000165078"
"1958",57127,57127.1,"ENSG00000132677"
"1959",57134,57134.1,"ENSG00000117643"
"1960",57171,57171.1,"ENSG00000167130"
"1961",57194,57194.1,"ENSG00000206190"
"1962",57282,57282.1,"ENSG00000144290"
"1963",57379,57379.1,"ENSG00000111732"
"1964",57393,57393.1,"ENSG00000147003"
"1965",57419,57419.1,"ENSG00000185052"
"1966",57468,57468.1,"ENSG00000124140"
"1967",57486,57486.1,"ENSG00000123213"
"1968",57571,57571.1,"ENSG00000172508"
"1969",57665,57665.1,"ENSG00000240857"
"1970",57678,57678.1,"ENSG00000119927"
"1971",57733,57733.1,"ENSG00000249948"
"1972",57818,57818.1,"ENSG00000152254"
"1973",57818,57818.1,"ENSG00000278373"
"1974",57834,57834.1,"ENSG00000171903"
"1975",57835,57835.2,"ENSG00000188687"
"1976",57835,57835.4,"ENSG00000188687"
"1977",57835,57835.1,"ENSG00000188687"
"1978",57835,57835.3,"ENSG00000188687"
"1979",58508,58508.1,"ENSG00000055609"
"1980",58508,58508.2,"ENSG00000055609"
"1981",58510,58510.1,"ENSG00000250799"
"1982",59272,59272.1,"ENSG00000130234"
"1983",60386,60386.1,"ENSG00000125454"
"1984",60481,60481.1,"ENSG00000012660"
"1985",60482,60482.1,"ENSG00000115665"
"1986",60490,60490.1,"ENSG00000138621"
"1987",60496,60496.1,"ENSG00000149313"
"1988",60559,60559.1,"ENSG00000129128"
"1989",63917,63917.1,"ENSG00000178234"
"1990",64064,64064.1,"ENSG00000198754"
"1991",64077,64077.1,"ENSG00000107902"
"1992",64078,64078.1,"ENSG00000197506"
"1993",64080,64080.1,"ENSG00000171174"
"1994",64087,64087.1,"ENSG00000281742"
"1995",64087,64087.1,"ENSG00000131844"
"1996",64087,64087.1,"ENSG00000275300"
"1997",64131,64131.1,"ENSG00000285395"
"1998",64131,64131.1,"ENSG00000103489"
"1999",64132,64132.1,"ENSG00000015532"
"2000",64220,64220.1,"ENSG00000288257"
"2001",64220,64220.1,"ENSG00000137868"
"2002",64240,64240.1,"ENSG00000138075"
"2003",64241,64241.1,"ENSG00000143921"
"2004",64499,64499.1,"ENSG00000197253"
"2005",64579,64579.1,"ENSG00000138653"
"2006",64600,64600.1,"ENSG00000158786"
"2007",64711,64711.1,"ENSG00000162040"
"2008",64711,64711.1,"ENSG00000276333"
"2009",64772,64772.1,"ENSG00000167280"
"2010",64781,64781.2,"ENSG00000100422"
"2011",64781,64781.1,"ENSG00000100422"
"2012",64802,64802.1,"ENSG00000173614"
"2013",64816,64816.1,"ENSG00000021461"
"2014",64816,64816.3,"ENSG00000021461"
"2015",64816,64816.2,"ENSG00000021461"
"2016",64834,64834.1,"ENSG00000066322"
"2017",64841,64841.1,"ENSG00000100522"
"2018",64849,64849.2,"ENSG00000158296"
"2019",64849,64849.1,"ENSG00000158296"
"2020",64850,64850.1,"ENSG00000164089"
"2021",64902,64902.1,"ENSG00000113492"
"2022",65010,65010.2,"ENSG00000225697"
"2023",65010,65010.1,"ENSG00000225697"
"2024",65010,65010.3,"ENSG00000225697"
"2025",65220,65220.1,"ENSG00000008130"
"2026",65263,65263.1,"ENSG00000276657"
"2027",65263,65263.1,"ENSG00000104524"
"2028",65985,65985.1,"ENSG00000081760"
"2029",66002,66002.1,"ENSG00000186204"
"2030",66035,66035.1,"ENSG00000133460"
"2031",66035,66035.1,"ENSG00000275744"
"2032",79017,79017.1,"ENSG00000006625"
"2033",79053,79053.2,"ENSG00000159063"
"2034",79053,79053.3,"ENSG00000159063"
"2035",79053,79053.1,"ENSG00000159063"
"2036",79071,79071.1,"ENSG00000170522"
"2037",79077,79077.1,"ENSG00000179958"
"2038",79087,79087.1,"ENSG00000182858"
"2039",79178,79178.1,"ENSG00000259431"
"2040",79369,79369.1,"ENSG00000176383"
"2041",79581,79581.1,"ENSG00000185803"
"2042",79581,79581.1,"ENSG00000285112"
"2043",79586,79586.1,"ENSG00000123989"
"2044",79611,79611.1,"ENSG00000111058"
"2045",79623,79623.1,"ENSG00000158089"
"2046",79646,79646.1,"ENSG00000120137"
"2047",79695,79695.1,"ENSG00000119514"
"2048",79717,79717.1,"ENSG00000127125"
"2049",79723,79723.1,"ENSG00000152455"
"2050",79751,79751.1,"ENSG00000177542"
"2051",79813,79813.1,"ENSG00000181090"
"2052",79814,79814.1,"ENSG00000116771"
"2053",79837,79837.1,"ENSG00000166908"
"2054",79896,79896.1,"ENSG00000185875"
"2055",79901,79901.1,"ENSG00000071967"
"2056",79966,79966.1,"ENSG00000145284"
"2057",80025,80025.4,"ENSG00000125779"
"2058",80025,80025.1,"ENSG00000125779"
"2059",80025,80025.2,"ENSG00000125779"
"2060",80025,80025.3,"ENSG00000125779"
"2061",80025,80025.5,"ENSG00000125779"
"2062",80055,80055.1,"ENSG00000197121"
"2063",80142,80142.1,"ENSG00000148334"
"2064",80142,80142.4,"ENSG00000148334"
"2065",80142,80142.2,"ENSG00000148334"
"2066",80142,80142.3,"ENSG00000148334"
"2067",80146,80146.1,"ENSG00000115652"
"2068",80150,80150.1,"ENSG00000162174"
"2069",80162,80162.1,"ENSG00000142102"
"2070",80168,80168.1,"ENSG00000166391"
"2071",80201,80201.1,"ENSG00000156510"
"2072",80235,80235.1,"ENSG00000119227"
"2073",80270,80270.1,"ENSG00000099377"
"2074",80271,80271.1,"ENSG00000086544"
"2075",80308,80308.1,"ENSG00000160688"
"2076",80308,80308.2,"ENSG00000160688"
"2077",80339,80339.1,"ENSG00000100344"
"2078",80347,80347.1,"ENSG00000068120"
"2079",80704,80704.1,"ENSG00000135917"
"2080",80724,80724.1,"ENSG00000111271"
"2081",80854,80854.1,"ENSG00000145391"
"2082",81031,81031.1,"ENSG00000197496"
"2083",81490,81490.1,"ENSG00000174915"
"2084",81490,81490.1,"ENSG00000282367"
"2085",81537,81537.1,"ENSG00000126821"
"2086",81537,81537.1,"ENSG00000285281"
"2087",81539,81539.1,"ENSG00000111371"
"2088",81579,81579.1,"ENSG00000123739"
"2089",81616,81616.1,"ENSG00000130377"
"2090",81693,81693.1,"ENSG00000166126"
"2091",81849,81849.1,"ENSG00000117069"
"2092",83549,83549.1,"ENSG00000130717"
"2093",83594,83594.1,"ENSG00000112874"
"2094",83697,83697.1,"ENSG00000113073"
"2095",83733,83733.1,"ENSG00000182902"
"2096",83852,83852.1,"ENSG00000136169"
"2097",83884,83884.1,"ENSG00000120329"
"2098",84002,84002.1,"ENSG00000176597"
"2099",84076,84076.1,"ENSG00000151005"
"2100",84105,84105.1,"ENSG00000132570"
"2101",84129,84129.1,"ENSG00000240303"
"2102",84264,84264.1,"ENSG00000103253"
"2103",84264,84264.2,"ENSG00000103253"
"2104",84444,84444.1,"ENSG00000104885"
"2105",84532,84532.1,"ENSG00000154930"
"2106",84569,84569.1,"ENSG00000120563"
"2107",84618,84618.1,"ENSG00000116981"
"2108",84649,84649.1,"ENSG00000062282"
"2109",84679,84679.1,"ENSG00000065923"
"2110",84693,84693.1,"ENSG00000124370"
"2111",84701,84701.1,"ENSG00000131055"
"2112",84706,84706.1,"ENSG00000166123"
"2113",84720,84720.2,"ENSG00000165282"
"2114",84720,84720.1,"ENSG00000165282"
"2115",84735,84735.1,"ENSG00000150656"
"2116",84803,84803.1,"ENSG00000138678"
"2117",84812,84812.1,"ENSG00000115556"
"2118",84889,84889.1,"ENSG00000165349"
"2119",84890,84890.1,"ENSG00000181915"
"2120",84912,84912.1,"ENSG00000205060"
"2121",84920,84920.1,"ENSG00000139133"
"2122",85320,85320.1,"ENSG00000121270"
"2123",85365,85365.1,"ENSG00000119523"
"2124",85365,85365.2,"ENSG00000119523"
"2125",85465,85465.1,"ENSG00000138018"
"2126",89869,89869.1,"ENSG00000139151"
"2127",89874,89874.1,"ENSG00000183032"
"2128",90161,90161.1,"ENSG00000171004"
"2129",90161,90161.2,"ENSG00000171004"
"2130",90423,90423.1,"ENSG00000250565"
"2131",90701,90701.1,"ENSG00000166562"
"2132",91227,91227.1,"ENSG00000100121"
"2133",91373,91373.1,"ENSG00000197355"
"2134",91703,91703.1,"ENSG00000132744"
"2135",91734,91734.1,"ENSG00000148377"
"2136",92086,92086.1,"ENSG00000149435"
"2137",92483,92483.1,"ENSG00000171989"
"2138",92579,92579.1,"ENSG00000141349"
"2139",92745,92745.1,"ENSG00000017483"
"2140",93010,93010.1,"ENSG00000156966"
"2141",93034,93034.2,"ENSG00000185013"
"2142",93034,93034.1,"ENSG00000185013"
"2143",93100,93100.1,"ENSG00000278488"
"2144",93100,93100.1,"ENSG00000147813"
"2145",93183,93183.1,"ENSG00000143315"
"2146",93492,93492.1,"ENSG00000132958"
"2147",93979,93979.1,"ENSG00000158525"
"2148",94005,94005.1,"ENSG00000087111"
"2149",94033,94033.1,"ENSG00000181867"
"2150",112483,112483.1,"ENSG00000141504"
"2151",112611,112611.1,"ENSG00000013392"
"2152",112724,112724.1,"ENSG00000276684"
"2153",112724,112724.1,"ENSG00000274504"
"2154",112724,112724.1,"ENSG00000273944"
"2155",112724,112724.1,"ENSG00000278149"
"2156",112724,112724.1,"ENSG00000275474"
"2157",112724,112724.1,"ENSG00000278284"
"2158",112724,112724.1,"ENSG00000276341"
"2159",112724,112724.1,"ENSG00000276826"
"2160",112724,112724.1,"ENSG00000274418"
"2161",112724,112724.1,"ENSG00000160439"
"2162",113026,113026.1,"ENSG00000161714"
"2163",113189,113189.1,"ENSG00000169105"
"2164",113235,113235.1,"ENSG00000076351"
"2165",113278,113278.1,"ENSG00000101276"
"2166",113451,113451.1,"ENSG00000142920"
"2167",113675,113675.1,"ENSG00000139410"
"2168",114112,114112.1,"ENSG00000197763"
"2169",114134,114134.1,"ENSG00000151229"
"2170",114805,114805.1,"ENSG00000144278"
"2171",114971,114971.1,"ENSG00000110536"
"2172",114971,114971.1,"ENSG00000285206"
"2173",115019,115019.1,"ENSG00000174502"
"2174",115019,115019.2,"ENSG00000174502"
"2175",115111,115111.1,"ENSG00000147606"
"2176",115111,115111.2,"ENSG00000147606"
"2177",115286,115286.1,"ENSG00000282739"
"2178",115286,115286.1,"ENSG00000144741"
"2179",115286,115286.2,"ENSG00000282739"
"2180",115286,115286.2,"ENSG00000144741"
"2181",115286,115286.3,"ENSG00000282739"
"2182",115286,115286.3,"ENSG00000144741"
"2183",115584,115584.1,"ENSG00000288216"
"2184",115584,115584.1,"ENSG00000158865"
"2185",116255,116255.1,"ENSG00000124003"
"2186",116285,116285.1,"ENSG00000166743"
"2187",116369,116369.2,"ENSG00000112053"
"2188",116369,116369.1,"ENSG00000112053"
"2189",117247,117247.1,"ENSG00000112394"
"2190",117248,117248.1,"ENSG00000131386"
"2191",117283,117283.1,"ENSG00000161896"
"2192",118881,118881.1,"ENSG00000165644"
"2193",120103,120103.1,"ENSG00000180773"
"2194",121260,121260.1,"ENSG00000139370"
"2195",121278,121278.1,"ENSG00000139287"
"2196",122481,122481.1,"ENSG00000140057"
"2197",122622,122622.2,"ENSG00000185100"
"2198",122622,122622.1,"ENSG00000185100"
"2199",122970,122970.1,"ENSG00000177465"
"2200",123041,123041.1,"ENSG00000140090"
"2201",123041,123041.2,"ENSG00000140090"
"2202",123041,123041.3,"ENSG00000140090"
"2203",123099,123099.1,"ENSG00000168350"
"2204",123745,123745.1,"ENSG00000188089"
"2205",124583,124583.1,"ENSG00000171302"
"2206",124637,124637.1,"ENSG00000182224"
"2207",124935,124935.1,"ENSG00000278550"
"2208",124935,124935.1,"ENSG00000167703"
"2209",124975,124975.1,"ENSG00000167741"
"2210",125061,125061.1,"ENSG00000183077"
"2211",125206,125206.1,"ENSG00000154025"
"2212",125965,125965.1,"ENSG00000160471"
"2213",126129,126129.1,"ENSG00000169169"
"2214",126328,126328.1,"ENSG00000174886"
"2215",126410,126410.1,"ENSG00000171954"
"2216",126792,126792.1,"ENSG00000176022"
"2217",127124,127124.1,"ENSG00000263014"
"2218",127124,127124.1,"ENSG00000151418"
"2219",127124,127124.2,"ENSG00000263014"
"2220",127124,127124.2,"ENSG00000151418"
"2221",128869,128869.1,"ENSG00000101464"
"2222",129607,129607.1,"ENSG00000134326"
"2223",129642,129642.1,"ENSG00000143797"
"2224",129807,129807.1,"ENSG00000204099"
"2225",129807,129807.1,"ENSG00000277926"
"2226",130013,130013.1,"ENSG00000153086"
"2227",130367,130367.1,"ENSG00000163082"
"2228",130752,130752.1,"ENSG00000138400"
"2229",131669,131669.1,"ENSG00000159650"
"2230",132158,132158.1,"ENSG00000168237"
"2231",132789,132789.1,"ENSG00000163281"
"2232",134526,134526.1,"ENSG00000172497"
"2233",135152,135152.1,"ENSG00000112309"
"2234",137872,137872.1,"ENSG00000147576"
"2235",137964,137964.1,"ENSG00000158669"
"2236",140679,140679.1,"ENSG00000101438"
"2237",140838,140838.1,"ENSG00000170191"
"2238",142680,142680.1,"ENSG00000198569"
"2239",144193,144193.1,"ENSG00000139344"
"2240",144195,144195.1,"ENSG00000173262"
"2241",145226,145226.1,"ENSG00000139988"
"2242",146712,146712.1,"ENSG00000175711"
"2243",146712,146712.1,"ENSG00000277033"
"2244",150763,150763.1,"ENSG00000186281"
"2245",151531,151531.1,"ENSG00000007001"
"2246",153201,153201.1,"ENSG00000186335"
"2247",154091,154091.1,"ENSG00000146411"
"2248",155184,155184.1,"ENSG00000197241"
"2249",157506,157506.1,"ENSG00000121039"
"2250",159963,159963.1,"ENSG00000148942"
"2251",160287,160287.1,"ENSG00000166800"
"2252",160428,160428.1,"ENSG00000136010"
"2253",160728,160728.1,"ENSG00000256870"
"2254",160728,160728.1,"ENSG00000262217"
"2255",160851,160851.1,"ENSG00000102780"
"2256",160851,160851.2,"ENSG00000102780"
"2257",162417,162417.1,"ENSG00000161653"
"2258",162466,162466.1,"ENSG00000173868"
"2259",166012,166012.1,"ENSG00000180767"
"2260",166785,166785.1,"ENSG00000151611"
"2261",169355,169355.1,"ENSG00000188676"
"2262",170712,170712.1,"ENSG00000170516"
"2263",171425,171425.1,"ENSG00000125246"
"2264",171425,171425.2,"ENSG00000125246"
"2265",192134,192134.1,"ENSG00000198488"
"2266",195814,195814.1,"ENSG00000170786"
"2267",196743,196743.1,"ENSG00000148832"
"2268",196883,196883.1,"ENSG00000284814"
"2269",196883,196883.1,"ENSG00000129467"
"2270",197257,197257.1,"ENSG00000166816"
"2271",197257,197257.2,"ENSG00000166816"
"2272",197258,197258.1,"ENSG00000157353"
"2273",199974,199974.1,"ENSG00000186160"
"2274",200010,200010.1,"ENSG00000117834"
"2275",200576,200576.2,"ENSG00000115020"
"2276",200576,200576.3,"ENSG00000115020"
"2277",200576,200576.1,"ENSG00000115020"
"2278",206358,206358.1,"ENSG00000123643"
"2279",221823,221823.1,"ENSG00000229937"
"2280",221823,221823.2,"ENSG00000229937"
"2281",222537,222537.1,"ENSG00000249853"
"2282",245972,245972.1,"ENSG00000147614"
"2283",245973,245973.1,"ENSG00000143882"
"2284",246213,246213.1,"ENSG00000179520"
"2285",253430,253430.1,"ENSG00000151151"
"2286",256435,256435.1,"ENSG00000184005"
"2287",257068,257068.1,"ENSG00000240891"
"2288",257202,257202.1,"ENSG00000198704"
"2289",257202,257202.1,"ENSG00000281185"
"2290",259230,259230.1,"ENSG00000198964"
"2291",260293,260293.1,"ENSG00000186377"
"2292",266722,266722.1,"ENSG00000185352"
"2293",267020,267020.1,"ENSG00000249222"
"2294",283871,283871.1,"ENSG00000184207"
"2295",284098,284098.1,"ENSG00000275600"
"2296",284098,284098.1,"ENSG00000277161"
"2297",284111,284111.1,"ENSG00000141485"
"2298",284129,284129.1,"ENSG00000181045"
"2299",284273,284273.2,"ENSG00000180011"
"2300",284273,284273.1,"ENSG00000180011"
"2301",337876,337876.1,"ENSG00000198108"
"2302",339221,339221.1,"ENSG00000182156"
"2303",340024,340024.1,"ENSG00000174358"
"2304",341947,341947.1,"ENSG00000187581"
"2305",341947,341947.1,"ENSG00000277018"
"2306",347734,347734.1,"ENSG00000157593"
"2307",349565,349565.1,"ENSG00000163864"
"2308",373156,373156.1,"ENSG00000197448"
"2309",374291,374291.1,"ENSG00000115286"
"2310",374569,374569.1,"ENSG00000166183"
"2311",374907,374907.2,"ENSG00000177191"
"2312",374907,374907.1,"ENSG00000177191"
"2313",375056,375056.1,"ENSG00000154305"
"2314",376497,376497.1,"ENSG00000130304"
"2315",376497,376497.2,"ENSG00000130304"
"2316",377677,377677.1,"ENSG00000185015"
"2317",377841,377841.1,"ENSG00000188833"
"2318",387775,387775.1,"ENSG00000184999"
"2319",387893,387893.1,"ENSG00000183955"
"2320",389015,389015.1,"ENSG00000180251"
"2321",441024,441024.1,"ENSG00000163738"
"2322",548596,548596.1,"ENSG00000223572"
"2323",641371,641371.1,"ENSG00000184227"
"2324",641372,641372.1,"ENSG00000205669"
"2325",641649,641649.1,"ENSG00000142046"
"2326",728441,728441.1,"ENSG00000133475"
"2327",100137049,100137049.1,"ENSG00000243708"
"2328",100526794,100526794.1,"ENSG00000250741"
"2329",102724560,102724560.1,"ENSG00000274276"
